person,condition,trial,id,found,x,y,trial_p
18,ycup,172,124,17,0.883,0.344,2
18,ycup,172,123,18,0.859,0.328,2
18,ycup,172,125,19,0.859,0.368,2
18,ycup,172,131,20,0.957,0.141,2
18,ycup,172,129,21,0.957,0.1,2
18,ycup,172,130,22,0.876,0.141,2
18,ycup,172,127,23,0.916,0.141,2
18,ycup,172,128,24,0.892,0.182,2
18,ycup,172,132,25,0.916,0.1,2
18,ycup,172,102,26,0.667,0.132,2
18,ycup,172,99,27,0.708,0.232,2
18,ycup,172,97,28,0.691,0.144,2
18,ycup,172,101,29,0.667,0.225,2
18,ycup,172,100,30,0.651,0.184,2
18,ycup,172,98,31,0.715,0.16,2
18,ycup,172,72,32,0.5,0.053,2
18,ycup,172,71,33,0.524,0.029,2
18,ycup,172,67,34,0.541,0.012,2
18,ycup,172,70,35,0.459,0.053,2
18,ycup,172,69,36,0.476,0.093,2
18,ycup,173,64,1,0.498,0.943,3
18,ycup,173,65,2,0.498,0.919,3
18,ycup,173,66,3,0.474,0.959,3
18,ycup,173,61,4,0.538,0.878,3
18,ycup,173,62,5,0.538,0.919,3
18,ycup,173,63,6,0.538,0.955,3
18,ycup,173,44,7,0.349,1.01,3
18,ycup,173,43,8,0.349,0.969,3
18,ycup,173,48,9,0.285,1.05,3
18,ycup,173,47,10,0.309,1.01,3
18,ycup,173,46,11,0.309,0.969,3
18,ycup,173,45,12,0.333,0.986,3
18,ycup,173,17,13,0.077,1.017,3
18,ycup,173,13,14,0.093,1.105,3
18,ycup,173,16,15,0.117,1.093,3
18,ycup,173,18,16,0.053,1.005,3
18,ycup,173,14,17,0.117,1.017,3
18,ycup,173,15,18,0.053,1.033,3
18,ycup,173,21,19,0.117,0.813,3
18,ycup,173,19,20,0.165,0.813,3
18,ycup,173,24,21,0.1,0.837,3
18,ycup,173,23,22,0.182,0.873,3
18,ycup,173,20,24,0.117,0.785,3
18,ycup,173,22,25,0.141,0.837,3
18,ycup,173,5,26,0.017,0.55,3
18,ycup,173,2,27,0,0.603,3
18,ycup,173,3,28,0.017,0.579,3
18,ycup,173,1,29,0.041,0.562,3
18,ycup,173,4,30,0.017,0.644,3
18,ycup,173,6,31,0.081,0.603,3
18,ycup,173,29,32,0.177,0.435,3
18,ycup,173,26,33,0.218,0.447,3
18,ycup,173,25,34,0.201,0.388,3
18,ycup,173,30,35,0.153,0.388,3
18,ycup,173,28,36,0.194,0.459,3
18,ycup,173,27,37,0.177,0.411,3
18,ycup,173,9,38,0.093,0.196,3
18,ycup,173,7,39,0.053,0.124,3
18,ycup,173,10,40,0.053,0.189,3
18,ycup,173,8,41,0.077,0.172,3
18,ycup,173,12,42,0.077,0.148,3
18,ycup,173,11,43,0.036,0.148,3
18,ycup,173,42,44,0.309,0.22,3
18,ycup,173,40,45,0.325,0.244,3
18,ycup,173,37,46,0.333,0.172,3
18,ycup,173,38,47,0.285,0.237,3
18,ycup,173,41,48,0.349,0.232,3
18,ycup,173,39,49,0.268,0.196,3
18,ycup,173,71,50,0.5,0.053,3
18,ycup,173,70,51,0.524,0.029,3
18,ycup,173,72,52,0.541,0.012,3
18,ycup,174,91,1,0.608,0.742,4
18,ycup,174,95,2,0.672,0.766,4
18,ycup,174,94,3,0.648,0.813,4
18,ycup,174,93,4,0.632,0.789,4
18,ycup,174,96,5,0.632,0.766,4
18,ycup,174,92,6,0.672,0.801,4
18,ycup,174,117,7,0.9,0.837,4
18,ycup,174,120,8,0.876,0.885,4
18,ycup,174,118,9,0.818,0.837,4
18,ycup,174,119,10,0.859,0.837,4
18,ycup,174,116,11,0.835,0.878,4
18,ycup,174,115,12,0.835,0.785,4
18,ycup,174,144,13,1,0.603,4
18,ycup,174,142,14,0.959,0.603,4
18,ycup,174,140,16,0.959,0.627,4
18,ycup,174,139,17,1,0.562,4
18,ycup,174,143,18,0.935,0.644,4
18,ycup,174,141,19,0.959,0.603,4
18,ycup,174,122,20,0.859,0.392,4
18,ycup,174,121,21,0.9,0.404,4
18,ycup,174,126,22,0.9,0.328,4
18,ycup,174,124,23,0.883,0.344,4
18,ycup,174,123,24,0.859,0.328,4
18,ycup,174,125,25,0.859,0.368,4
18,ycup,174,131,26,0.957,0.141,4
18,ycup,174,129,27,0.957,0.1,4
18,ycup,174,130,28,0.876,0.141,4
18,ycup,174,132,29,0.916,0.141,4
18,ycup,174,128,30,0.892,0.182,4
18,ycup,174,127,31,0.916,0.1,4
18,ycup,174,102,32,0.667,0.132,4
18,ycup,174,99,33,0.708,0.232,4
18,ycup,174,97,34,0.691,0.144,4
18,ycup,174,101,35,0.667,0.225,4
18,ycup,174,100,36,0.651,0.184,4
18,ycup,174,98,37,0.715,0.16,4
18,ycup,174,76,38,0.5,0.321,4
18,ycup,174,75,39,0.459,0.297,4
18,ycup,174,73,40,0.5,0.297,4
18,ycup,174,77,41,0.5,0.256,4
18,ycup,174,74,42,0.517,0.344,4
18,ycup,174,78,43,0.476,0.273,4
18,ycup,174,41,44,0.309,0.22,4
18,ycup,174,38,45,0.325,0.244,4
18,ycup,174,37,46,0.333,0.172,4
18,ycup,174,40,47,0.285,0.237,4
18,ycup,174,42,48,0.349,0.232,4
18,ycup,174,39,49,0.268,0.196,4
18,ycup,174,71,50,0.5,0.053,4
18,ycup,174,72,51,0.524,0.029,4
18,ycup,174,67,52,0.541,0.012,4
18,ycup,175,51,1,0.354,0.744,5
18,ycup,175,53,2,0.419,0.72,5
18,ycup,175,50,3,0.435,0.744,5
18,ycup,175,52,4,0.395,0.703,5
18,ycup,175,54,5,0.435,0.78,5
18,ycup,175,49,6,0.371,0.72,5
18,ycup,175,64,7,0.498,0.943,5
18,ycup,175,65,8,0.498,0.919,5
18,ycup,175,66,9,0.474,0.959,5
18,ycup,175,61,10,0.538,0.878,5
18,ycup,175,62,11,0.538,0.919,5
18,ycup,175,63,12,0.538,0.955,5
18,ycup,175,44,13,0.349,1.01,5
18,ycup,175,43,14,0.349,0.969,5
18,ycup,175,48,15,0.285,1.05,5
18,ycup,175,47,16,0.309,1.01,5
18,ycup,175,46,17,0.309,0.969,5
18,ycup,175,45,18,0.333,0.986,5
18,ycup,175,81,19,0.476,1.182,5
18,ycup,175,83,20,0.517,1.189,5
18,ycup,175,82,21,0.476,1.089,5
18,ycup,175,79,22,0.459,1.141,5
18,ycup,175,80,23,0.476,1.117,5
18,ycup,175,84,24,0.541,1.141,5
18,ycup,175,15,25,0.077,1.017,5
18,ycup,175,14,26,0.093,1.105,5
18,ycup,175,17,27,0.117,1.093,5
18,ycup,175,16,28,0.053,1.005,5
18,ycup,175,13,29,0.117,1.017,5
18,ycup,175,18,30,0.053,1.033,5
18,ycup,175,21,31,0.117,0.813,5
18,ycup,175,19,32,0.165,0.813,5
18,ycup,175,24,33,0.1,0.837,5
18,ycup,175,23,34,0.182,0.873,5
18,ycup,175,20,35,0.141,0.837,5
18,ycup,175,22,36,0.117,0.785,5
18,ycup,175,5,37,0.017,0.55,5
18,ycup,175,2,38,0,0.603,5
18,ycup,175,3,39,0.017,0.579,5
18,ycup,175,1,40,0.041,0.562,5
18,ycup,175,4,41,0.017,0.644,5
18,ycup,175,6,42,0.081,0.603,5
18,ycup,175,32,43,0.22,0.553,5
18,ycup,175,35,44,0.22,0.646,5
18,ycup,175,31,45,0.285,0.605,5
18,ycup,175,36,46,0.285,0.641,5
18,ycup,175,33,48,0.244,0.565,5
18,ycup,175,34,49,0.244,0.605,5
18,ycup,175,29,50,0.177,0.435,5
18,ycup,175,26,51,0.218,0.447,5
18,ycup,175,25,52,0.201,0.388,5
18,ycup,175,30,53,0.153,0.388,5
18,ycup,175,28,54,0.194,0.459,5
18,ycup,175,27,55,0.177,0.411,5
18,ycup,176,91,1,0.608,0.742,6
18,ycup,176,95,2,0.672,0.766,6
18,ycup,176,94,3,0.648,0.813,6
18,ycup,176,93,4,0.632,0.789,6
18,ycup,176,96,5,0.632,0.766,6
18,ycup,176,92,6,0.672,0.801,6
18,ycup,176,120,7,0.9,0.837,6
18,ycup,176,117,8,0.876,0.885,6
18,ycup,176,118,9,0.818,0.837,6
18,ycup,176,119,10,0.859,0.837,6
18,ycup,176,116,11,0.835,0.878,6
18,ycup,176,115,12,0.835,0.785,6
18,ycup,176,144,13,1,0.603,6
18,ycup,176,140,14,0.959,0.603,6
18,ycup,176,142,15,0.935,0.55,6
18,ycup,176,139,16,0.959,0.627,6
18,ycup,176,143,17,1,0.562,6
18,ycup,176,141,18,0.935,0.644,6
18,ycup,176,121,19,0.859,0.392,6
18,ycup,176,126,20,0.9,0.404,6
18,ycup,176,125,21,0.9,0.328,6
18,ycup,176,124,22,0.883,0.344,6
18,ycup,176,123,23,0.859,0.328,6
18,ycup,176,122,24,0.859,0.368,6
18,ycup,176,131,25,0.957,0.141,6
18,ycup,176,129,26,0.957,0.1,6
18,ycup,176,130,27,0.876,0.141,6
18,ycup,176,127,28,0.916,0.141,6
18,ycup,176,128,29,0.892,0.182,6
18,ycup,176,132,30,0.916,0.1,6
18,ycup,176,102,31,0.667,0.132,6
18,ycup,176,99,32,0.708,0.232,6
18,ycup,176,97,33,0.691,0.144,6
18,ycup,176,101,34,0.667,0.225,6
18,ycup,176,100,35,0.651,0.184,6
18,ycup,176,98,36,0.715,0.16,6
18,ycup,176,69,37,0.5,0.053,6
18,ycup,176,68,38,0.524,0.029,6
18,ycup,176,67,39,0.541,0.012,6
18,ycup,176,72,40,0.459,0.053,6
18,ycup,176,70,41,0.476,0.093,6
18,ycup,176,71,42,0.476,0,6
18,ycup,176,76,43,0.5,0.321,6
18,ycup,176,78,44,0.459,0.297,6
18,ycup,176,74,45,0.5,0.297,6
18,ycup,176,75,46,0.5,0.256,6
18,ycup,176,73,47,0.517,0.344,6
18,ycup,176,77,48,0.476,0.273,6
18,ycup,176,41,49,0.309,0.22,6
18,ycup,176,39,50,0.325,0.244,6
18,ycup,176,40,51,0.333,0.172,6
18,ycup,176,37,52,0.285,0.237,6
18,ycup,176,42,53,0.349,0.232,6
18,ycup,177,51,1,0.354,0.744,7
18,ycup,177,53,2,0.419,0.72,7
18,ycup,177,50,3,0.435,0.744,7
18,ycup,177,52,4,0.395,0.703,7
18,ycup,177,54,5,0.435,0.78,7
18,ycup,177,49,6,0.371,0.72,7
18,ycup,177,34,7,0.22,0.553,7
18,ycup,177,33,8,0.22,0.646,7
18,ycup,177,32,9,0.285,0.605,7
18,ycup,177,35,10,0.285,0.641,7
18,ycup,177,36,11,0.22,0.581,7
18,ycup,177,31,12,0.244,0.565,7
18,ycup,177,6,13,0.017,0.55,7
18,ycup,177,1,14,0,0.603,7
18,ycup,177,4,15,0.017,0.579,7
18,ycup,177,3,16,0.041,0.562,7
18,ycup,177,2,17,0.017,0.644,7
18,ycup,177,5,18,0.081,0.603,7
18,ycup,177,24,19,0.117,0.813,7
18,ycup,177,20,20,0.165,0.813,7
18,ycup,177,21,21,0.1,0.837,7
18,ycup,177,19,22,0.182,0.873,7
18,ycup,177,23,23,0.141,0.837,7
18,ycup,177,22,24,0.117,0.785,7
18,ycup,177,17,25,0.077,1.017,7
18,ycup,177,13,26,0.093,1.105,7
18,ycup,177,16,27,0.117,1.093,7
18,ycup,177,18,28,0.053,1.005,7
18,ycup,177,15,29,0.117,1.017,7
18,ycup,177,14,30,0.053,1.033,7
18,ycup,177,45,31,0.349,1.01,7
18,ycup,177,46,32,0.349,0.969,7
18,ycup,177,47,33,0.285,1.05,7
18,ycup,177,48,34,0.309,1.01,7
18,ycup,177,44,35,0.309,0.969,7
18,ycup,177,43,36,0.333,0.986,7
18,ycup,177,81,37,0.476,1.182,7
18,ycup,177,83,38,0.517,1.189,7
18,ycup,177,82,39,0.476,1.089,7
18,ycup,177,79,40,0.459,1.141,7
18,ycup,177,80,41,0.476,1.117,7
18,ycup,177,84,42,0.541,1.141,7
18,ycup,177,66,43,0.498,0.943,7
18,ycup,178,59,1,0.397,0.44,8
18,ycup,178,58,2,0.356,0.481,8
18,ycup,178,56,3,0.373,0.457,8
18,ycup,178,60,4,0.373,0.522,8
18,ycup,178,57,5,0.414,0.529,8
18,ycup,178,55,6,0.397,0.481,8
18,ycup,178,74,7,0.5,0.321,8
18,ycup,178,78,8,0.459,0.297,8
18,ycup,178,76,9,0.5,0.297,8
18,ycup,178,75,10,0.5,0.256,8
18,ycup,178,73,11,0.517,0.344,8
18,ycup,178,77,12,0.476,0.273,8
18,ycup,178,87,13,0.665,0.493,8
18,ycup,178,89,14,0.6,0.498,8
18,ycup,178,88,15,0.6,0.433,8
18,ycup,178,85,16,0.665,0.416,8
18,ycup,178,90,17,0.624,0.416,8
18,ycup,178,86,18,0.624,0.481,8
18,ycup,178,121,19,0.859,0.392,8
18,ycup,178,126,20,0.9,0.404,8
18,ycup,178,125,21,0.9,0.328,8
18,ycup,178,124,22,0.883,0.344,8
18,ycup,178,123,23,0.859,0.328,8
18,ycup,178,122,24,0.859,0.368,8
18,ycup,178,131,25,0.957,0.141,8
18,ycup,178,129,26,0.957,0.1,8
18,ycup,178,130,27,0.876,0.141,8
18,ycup,178,132,28,0.916,0.141,8
18,ycup,178,128,29,0.892,0.182,8
18,ycup,178,127,30,0.916,0.1,8
18,ycup,178,143,31,1,0.603,8
18,ycup,178,141,32,0.959,0.603,8
18,ycup,178,140,33,0.935,0.55,8
18,ycup,178,142,35,1,0.562,8
18,ycup,178,144,36,0.935,0.644,8
18,ycup,178,139,37,0.959,0.603,8
18,ycup,178,120,38,0.9,0.837,8
18,ycup,178,118,39,0.876,0.885,8
18,ycup,178,117,40,0.818,0.837,8
18,ycup,178,119,41,0.859,0.837,8
18,ycup,178,116,42,0.835,0.878,8
18,ycup,178,115,43,0.835,0.785,8
18,ycup,178,135,44,0.94,1.041,8
18,ycup,178,133,45,0.916,1.024,8
18,ycup,178,138,46,0.957,1.1,8
18,ycup,179,59,1,0.397,0.44,9
18,ycup,179,58,2,0.356,0.481,9
18,ycup,179,56,3,0.373,0.457,9
18,ycup,179,60,4,0.373,0.522,9
18,ycup,179,57,5,0.414,0.529,9
18,ycup,179,55,6,0.397,0.481,9
18,ycup,179,40,7,0.309,0.22,9
18,ycup,179,38,8,0.325,0.244,9
18,ycup,179,41,9,0.333,0.172,9
18,ycup,179,37,10,0.285,0.237,9
18,ycup,179,42,11,0.349,0.232,9
18,ycup,179,39,12,0.268,0.196,9
18,ycup,179,7,13,0.093,0.196,9
18,ycup,179,9,14,0.053,0.124,9
18,ycup,179,10,15,0.053,0.189,9
18,ycup,179,11,16,0.077,0.172,9
18,ycup,179,12,17,0.077,0.148,9
18,ycup,179,8,18,0.036,0.148,9
18,ycup,179,27,19,0.177,0.435,9
18,ycup,179,30,20,0.218,0.447,9
18,ycup,179,28,21,0.201,0.388,9
18,ycup,179,25,22,0.153,0.388,9
18,ycup,179,29,23,0.194,0.459,9
18,ycup,179,26,24,0.177,0.411,9
18,ycup,179,1,25,0.017,0.55,9
18,ycup,179,4,26,0,0.603,9
18,ycup,179,6,27,0.017,0.579,9
18,ycup,179,3,28,0.041,0.562,9
18,ycup,179,2,29,0.017,0.644,9
18,ycup,179,5,30,0.081,0.603,9
18,ycup,179,24,31,0.117,0.813,9
18,ycup,179,19,32,0.165,0.813,9
18,ycup,179,21,33,0.1,0.837,9
18,ycup,179,23,34,0.182,0.873,9
18,ycup,179,20,35,0.141,0.837,9
18,ycup,179,22,36,0.117,0.785,9
18,ycup,179,16,37,0.077,1.017,9
18,ycup,179,13,38,0.093,1.105,9
18,ycup,179,18,39,0.117,1.093,9
18,ycup,179,17,40,0.053,1.005,9
18,ycup,179,15,41,0.117,1.017,9
18,ycup,179,14,42,0.053,1.033,9
18,ycup,179,45,43,0.349,1.01,9
18,ycup,179,46,44,0.349,0.969,9
18,ycup,179,48,45,0.285,1.05,9
18,ycup,179,47,46,0.309,1.01,9
18,ycup,179,44,47,0.309,0.969,9
18,ycup,179,43,48,0.333,0.986,9
18,ycup,179,81,49,0.476,1.182,9
18,ycup,179,83,50,0.517,1.189,9
18,ycup,179,82,51,0.476,1.089,9
18,ycup,179,79,52,0.459,1.141,9
18,ycup,179,80,53,0.476,1.117,9
18,ycup,179,84,54,0.541,1.141,9
18,ycup,179,108,55,0.732,0.981,9
18,ycup,179,106,56,0.715,0.998,9
18,ycup,179,107,57,0.732,1.022,9
18,ycup,179,104,58,0.691,1.022,9
18,ycup,179,105,59,0.691,0.981,9
18,ycup,179,103,60,0.667,1.062,9
18,ycup,180,86,1,0.665,0.493,10
18,ycup,180,90,2,0.6,0.498,10
18,ycup,180,85,3,0.6,0.433,10
18,ycup,180,87,4,0.665,0.416,10
18,ycup,180,89,5,0.624,0.416,10
18,ycup,180,88,6,0.624,0.481,10
18,ycup,180,100,7,0.667,0.132,10
18,ycup,180,101,8,0.708,0.232,10
18,ycup,180,98,9,0.691,0.144,10
18,ycup,180,97,10,0.667,0.225,10
18,ycup,180,99,11,0.651,0.184,10
18,ycup,180,102,12,0.715,0.16,10
18,ycup,180,129,13,0.957,0.141,10
18,ycup,180,131,14,0.957,0.1,10
18,ycup,180,130,15,0.876,0.141,10
18,ycup,180,132,16,0.916,0.141,10
18,ycup,180,128,17,0.892,0.182,10
18,ycup,180,127,18,0.916,0.1,10
18,ycup,180,123,19,0.859,0.392,10
18,ycup,180,125,20,0.9,0.404,10
18,ycup,180,124,21,0.9,0.328,10
18,ycup,180,126,22,0.883,0.344,10
18,ycup,180,121,23,0.859,0.328,10
18,ycup,180,122,24,0.859,0.368,10
18,ycup,180,143,25,1,0.603,10
18,ycup,180,141,26,0.959,0.603,10
18,ycup,180,140,27,0.935,0.55,10
18,ycup,180,144,28,0.959,0.627,10
18,ycup,180,139,31,0.959,0.603,10
18,ycup,180,142,32,0.959,0.603,10
18,ycup,180,120,33,0.9,0.837,10
18,ycup,180,118,34,0.876,0.885,10
18,ycup,180,115,35,0.818,0.837,10
18,ycup,180,116,36,0.859,0.837,10
18,ycup,180,119,37,0.835,0.878,10
18,ycup,180,117,38,0.835,0.785,10
18,ycup,180,134,39,0.94,1.041,10
18,ycup,180,133,40,0.916,1.024,10
18,ycup,180,137,41,0.957,1.1,10
18,ycup,180,138,42,0.876,1.065,10
18,ycup,180,136,43,0.916,1.065,10
18,ycup,180,135,44,0.892,1.041,10
18,ycup,180,105,45,0.732,0.981,10
18,ycup,180,103,46,0.715,0.998,10
18,ycup,180,104,47,0.732,1.022,10
18,ycup,180,107,48,0.691,1.022,10
18,ycup,180,106,49,0.691,0.981,10
18,ycup,180,108,50,0.667,1.062,10
18,ycup,180,84,51,0.476,1.182,10
18,ycup,180,80,52,0.517,1.189,10
18,ycup,180,79,53,0.476,1.089,10
18,ycup,180,82,54,0.459,1.141,10
18,ycup,180,83,55,0.476,1.117,10
18,ycup,180,81,56,0.541,1.141,10
19,ycup,181,93,1,0.672,0.725,1
19,ycup,181,91,2,0.656,0.742,1
19,ycup,181,92,3,0.632,0.725,1
19,ycup,181,95,4,0.672,0.801,1
19,ycup,181,94,5,0.632,0.766,1
19,ycup,181,96,6,0.648,0.813,1
19,ycup,181,115,7,0.818,0.837,1
19,ycup,181,116,8,0.859,0.861,1
19,ycup,181,117,9,0.859,0.837,1
19,ycup,181,120,10,0.883,0.813,1
19,ycup,181,118,11,0.9,0.873,1
19,ycup,181,119,12,0.859,0.797,1
19,ycup,181,106,13,0.691,1.022,1
19,ycup,181,105,14,0.715,0.998,1
19,ycup,181,104,15,0.691,0.981,1
19,ycup,181,103,16,0.732,0.981,1
19,ycup,181,108,17,0.708,1.069,1
19,ycup,181,107,18,0.691,1.045,1
19,ycup,181,133,19,0.892,1.041,1
19,ycup,181,136,20,0.892,1.105,1
19,ycup,181,138,21,0.933,1.112,1
19,ycup,181,137,22,0.916,1.024,1
19,ycup,181,135,23,0.957,1.065,1
19,ycup,181,134,24,0.916,1.065,1
19,ycup,181,64,25,0.474,0.895,1
19,ycup,181,65,26,0.514,0.967,1
19,ycup,181,62,27,0.498,0.943,1
19,ycup,181,63,28,0.538,0.919,1
19,ycup,181,66,29,0.538,0.955,1
19,ycup,181,61,30,0.474,0.959,1
19,ycup,181,79,31,0.5,1.1,1
19,ycup,181,84,32,0.476,1.182,1
19,ycup,181,83,33,0.476,1.117,1
19,ycup,181,81,34,0.459,1.141,1
19,ycup,181,82,35,0.5,1.141,1
19,ycup,181,80,36,0.541,1.1,1
19,ycup,181,47,37,0.349,0.969,1
19,ycup,181,48,38,0.309,0.969,1
19,ycup,181,46,39,0.268,1.01,1
19,ycup,181,43,40,0.333,0.986,1
19,ycup,181,44,41,0.349,1.045,1
19,ycup,181,45,42,0.325,1.057,1
19,ycup,181,54,43,0.395,0.768,1
19,ycup,181,49,44,0.371,0.691,1
19,ycup,181,52,45,0.419,0.72,1
19,ycup,181,51,46,0.395,0.744,1
19,ycup,181,53,47,0.435,0.703,1
19,ycup,181,50,48,0.435,0.78,1
19,ycup,181,24,49,0.141,0.797,1
19,ycup,181,21,50,0.117,0.785,1
19,ycup,181,23,51,0.158,0.885,1
19,ycup,181,22,52,0.117,0.813,1
19,ycup,181,19,53,0.141,0.837,1
19,ycup,181,20,54,0.182,0.873,1
19,ycup,181,16,55,0.117,1.093,1
19,ycup,181,15,56,0.036,1.057,1
19,ycup,181,13,57,0.1,1.033,1
19,ycup,181,17,58,0.117,1.017,1
19,ycup,181,18,59,0.053,1.033,1
19,ycup,181,14,60,0.053,1.005,1
19,ycup,181,31,61,0.261,0.653,1
19,ycup,181,33,62,0.22,0.646,1
19,ycup,181,32,63,0.244,0.629,1
19,ycup,181,36,64,0.285,0.565,1
19,ycup,181,35,65,0.285,0.605,1
19,ycup,181,34,66,0.203,0.605,1
19,ycup,181,2,67,0.017,0.579,1
19,ycup,182,93,1,0.672,0.725,2
19,ycup,182,92,2,0.656,0.742,2
19,ycup,182,91,3,0.632,0.725,2
19,ycup,182,95,4,0.672,0.801,2
19,ycup,182,96,5,0.632,0.766,2
19,ycup,182,94,6,0.648,0.813,2
19,ycup,182,112,7,0.782,0.565,2
19,ycup,182,113,8,0.718,0.581,2
19,ycup,182,114,9,0.782,0.605,2
19,ycup,182,111,10,0.718,0.646,2
19,ycup,182,109,11,0.742,0.629,2
19,ycup,182,110,12,0.742,0.605,2
19,ycup,182,87,13,0.665,0.457,2
19,ycup,182,85,14,0.624,0.416,2
19,ycup,182,88,15,0.641,0.505,2
19,ycup,182,86,16,0.648,0.433,2
19,ycup,182,89,17,0.6,0.433,2
19,ycup,182,90,18,0.584,0.457,2
19,ycup,182,55,19,0.438,0.481,2
19,ycup,182,59,20,0.397,0.481,2
19,ycup,182,58,21,0.397,0.44,2
19,ycup,182,56,22,0.397,0.505,2
19,ycup,182,60,23,0.414,0.529,2
19,ycup,182,57,24,0.421,0.457,2
19,ycup,182,74,25,0.541,0.333,2
19,ycup,182,73,26,0.517,0.344,2
19,ycup,182,78,27,0.5,0.256,2
19,ycup,182,77,28,0.476,0.273,2
19,ycup,182,76,29,0.459,0.297,2
19,ycup,182,75,30,0.5,0.321,2
19,ycup,182,41,31,0.285,0.237,2
19,ycup,182,37,32,0.309,0.196,2
19,ycup,182,40,33,0.349,0.196,2
19,ycup,182,38,34,0.309,0.22,2
19,ycup,182,39,35,0.325,0.244,2
19,ycup,182,42,36,0.285,0.144,2
19,ycup,182,27,37,0.136,0.411,2
19,ycup,182,28,38,0.177,0.435,2
19,ycup,182,26,39,0.218,0.371,2
19,ycup,182,30,40,0.194,0.459,2
19,ycup,182,29,41,0.153,0.388,2
19,ycup,182,25,42,0.177,0.411,2
19,ycup,182,5,43,0.017,0.579,2
19,ycup,182,2,44,0.081,0.603,2
19,ycup,182,6,45,0.041,0.562,2
19,ycup,182,3,46,0.017,0.644,2
19,ycup,182,1,47,0.081,0.562,2
19,ycup,182,4,48,0.065,0.579,2
19,ycup,182,7,49,0.053,0.189,2
19,ycup,182,12,50,0.077,0.172,2
19,ycup,182,8,51,0.117,0.148,2
19,ycup,182,9,52,0.077,0.108,2
19,ycup,182,10,53,0.053,0.096,2
19,ycup,182,11,54,0.093,0.196,2
19,ycup,182,68,55,0.524,0.029,2
19,ycup,182,71,56,0.459,0.053,2
19,ycup,182,67,57,0.541,0.053,2
19,ycup,182,70,58,0.541,0.012,2
19,ycup,182,69,59,0.5,0.012,2
19,ycup,182,72,60,0.541,0.089,2
19,ycup,182,101,61,0.708,0.232,2
19,ycup,182,100,62,0.691,0.184,2
19,ycup,182,99,63,0.667,0.16,2
19,ycup,182,102,64,0.667,0.225,2
19,ycup,182,98,65,0.651,0.184,2
19,ycup,182,97,66,0.691,0.144,2
19,ycup,182,122,67,0.859,0.328,2
19,ycup,182,121,68,0.835,0.344,2
19,ycup,182,123,69,0.9,0.368,2
19,ycup,182,126,70,0.835,0.409,2
19,ycup,182,125,72,0.9,0.404,2
19,ycup,182,124,73,0.859,0.368,2
19,ycup,182,127,74,0.933,0.189,2
19,ycup,182,132,75,0.957,0.141,2
19,ycup,182,128,76,0.957,0.1,2
19,ycup,182,131,77,0.892,0.089,2
19,ycup,182,129,78,0.94,0.117,2
19,ycup,182,130,79,0.916,0.165,2
19,ycup,183,59,1,0.438,0.481,3
19,ycup,183,58,2,0.397,0.481,3
19,ycup,183,56,3,0.397,0.44,3
19,ycup,183,55,4,0.397,0.505,3
19,ycup,183,60,5,0.414,0.529,3
19,ycup,183,57,6,0.421,0.457,3
19,ycup,183,90,7,0.665,0.457,3
19,ycup,183,89,8,0.624,0.416,3
19,ycup,183,86,9,0.641,0.505,3
19,ycup,183,88,10,0.648,0.433,3
19,ycup,183,85,11,0.6,0.433,3
19,ycup,183,87,12,0.584,0.457,3
19,ycup,183,74,13,0.541,0.333,3
19,ycup,183,73,14,0.517,0.344,3
19,ycup,183,78,15,0.5,0.256,3
19,ycup,183,77,16,0.476,0.273,3
19,ycup,183,76,18,0.5,0.321,3
19,ycup,183,75,19,0.5,0.297,3
19,ycup,183,41,20,0.285,0.237,3
19,ycup,183,37,21,0.309,0.196,3
19,ycup,183,40,22,0.349,0.196,3
19,ycup,183,38,23,0.309,0.22,3
19,ycup,183,39,24,0.325,0.244,3
19,ycup,183,42,25,0.285,0.144,3
19,ycup,183,9,26,0.053,0.189,3
19,ycup,183,10,27,0.077,0.172,3
19,ycup,183,11,28,0.117,0.148,3
19,ycup,183,8,29,0.077,0.108,3
19,ycup,183,7,30,0.053,0.096,3
19,ycup,183,12,31,0.093,0.196,3
19,ycup,183,29,32,0.136,0.411,3
19,ycup,183,27,33,0.177,0.435,3
19,ycup,183,30,34,0.218,0.371,3
19,ycup,183,25,35,0.194,0.459,3
19,ycup,183,26,36,0.153,0.388,3
19,ycup,183,28,37,0.177,0.411,3
19,ycup,183,5,38,0.017,0.579,3
19,ycup,183,3,39,0.081,0.603,3
19,ycup,183,1,40,0.041,0.562,3
19,ycup,183,4,41,0.017,0.644,3
19,ycup,183,2,42,0.081,0.562,3
19,ycup,183,6,43,0.065,0.579,3
19,ycup,183,36,44,0.261,0.653,3
19,ycup,183,32,45,0.22,0.646,3
19,ycup,183,33,46,0.244,0.629,3
19,ycup,183,31,47,0.285,0.565,3
19,ycup,183,35,48,0.285,0.605,3
19,ycup,183,34,49,0.203,0.605,3
19,ycup,183,20,50,0.141,0.797,3
19,ycup,183,19,51,0.117,0.785,3
19,ycup,183,22,52,0.158,0.885,3
19,ycup,183,23,53,0.117,0.813,3
19,ycup,183,21,54,0.141,0.837,3
19,ycup,183,24,55,0.182,0.873,3
19,ycup,183,49,56,0.395,0.768,3
19,ycup,183,54,57,0.371,0.691,3
19,ycup,183,52,58,0.419,0.72,3
19,ycup,183,51,59,0.395,0.744,3
19,ycup,183,53,60,0.435,0.703,3
19,ycup,183,50,61,0.435,0.78,3
