person,condition,trial,id,found,item_class,x,y,rt,trial_p
33,cond_feature_A,1955,12,11,2,0.625,0.45,7.57,5
33,cond_feature_A,1955,7,12,2,0.756,0.229,8.33,5
33,cond_feature_A,1955,8,13,2,0.888,0.23,8.83,5
33,cond_feature_A,1955,3,14,2,0.873,0.035,9.5,5
33,cond_feature_A,1955,2,15,2,0.761,0.027,9.97,5
33,cond_feature_A,1955,1,16,2,0.406,0,10.92,5
33,cond_feature_A,1955,13,17,2,0.886,0.475,11.78,5
33,cond_feature_A,1955,18,18,2,0.873,0.677,13.02,5
33,cond_feature_A,1955,17,19,1,0.739,0.662,13.57,5
33,cond_feature_A,1955,20,20,2,0.533,0.899,14.3,5
33,cond_feature_A,1956,16,1,2,0,0.821,0.97,6
33,cond_feature_A,1956,12,2,1,0.057,0.658,1.57,6
33,cond_feature_A,1956,17,3,1,0.299,0.822,2.3,6
33,cond_feature_A,1956,13,4,2,0.407,0.641,2.97,6
33,cond_feature_A,1956,18,5,2,0.529,0.882,4.24,6
33,cond_feature_A,1956,19,6,2,0.673,0.866,4.77,6
33,cond_feature_A,1956,20,7,2,0.887,0.844,5.67,6
33,cond_feature_A,1956,15,8,2,0.799,0.669,6.17,6
33,cond_feature_A,1956,14,9,2,0.633,0.64,6.73,6
33,cond_feature_A,1956,11,10,1,0.695,0.423,7.4,6
33,cond_feature_A,1956,9,11,2,0.942,0.231,8.4,6
33,cond_feature_A,1956,8,12,2,0.792,0.184,9.07,6
33,cond_feature_A,1956,7,13,2,0.664,0.232,9.85,6
33,cond_feature_A,1956,2,14,2,0.508,0.008,10.67,6
33,cond_feature_A,1956,6,15,2,0.409,0.17,11.32,6
33,cond_feature_A,1956,1,16,2,0.285,0,12.08,6
33,cond_feature_A,1956,5,17,1,0.3,0.24,12.82,6
33,cond_feature_A,1956,4,18,1,0.12,0.232,13.6,6
33,cond_feature_A,1956,3,19,2,0.036,0.215,13.98,6
33,cond_feature_A,1956,10,20,2,0.262,0.406,14.67,6
33,cond_feature_A,1957,11,1,1,0,0.664,1.6,7
33,cond_feature_A,1957,12,2,2,0.225,0.62,2.5,7
33,cond_feature_A,1957,13,3,1,0.372,0.655,2.94,7
33,cond_feature_A,1957,17,4,2,0.353,0.871,3.54,7
33,cond_feature_A,1957,14,5,2,0.494,0.625,4.1,7
33,cond_feature_A,1957,15,6,1,0.628,0.628,4.67,7
33,cond_feature_A,1957,18,7,1,0.668,0.84,5.17,7
33,cond_feature_A,1957,19,8,2,0.759,0.834,5.64,7
33,cond_feature_A,1957,20,9,2,0.901,0.856,6.04,7
33,cond_feature_A,1957,16,10,2,0.738,0.631,6.77,7
33,cond_feature_A,1957,10,11,2,0.89,0.435,7.5,7
33,cond_feature_A,1957,9,12,2,0.763,0.413,7.93,7
33,cond_feature_A,1957,8,13,2,0.655,0.424,8.38,7
33,cond_feature_A,1957,7,14,2,0.537,0.406,8.83,7
33,cond_feature_A,1957,3,15,2,0.61,0.22,9.43,7
33,cond_feature_A,1957,4,16,2,0.875,0.183,10.1,7
33,cond_feature_A,1957,1,17,1,0.785,0,10.73,7
33,cond_feature_A,1957,2,18,2,0.383,0.191,11.5,7
33,cond_feature_A,1957,6,19,2,0.378,0.406,12.13,7
33,cond_feature_A,1957,5,20,2,0.241,0.408,12.68,7
33,cond_feature_A,1958,16,1,2,0.155,0.88,1.3,8
33,cond_feature_A,1958,12,2,2,0.201,0.664,2.14,8
33,cond_feature_A,1958,11,3,2,0,0.67,2.97,8
33,cond_feature_A,1958,7,4,2,0.246,0.422,3.8,8
33,cond_feature_A,1958,3,5,2,0.123,0.256,4.7,8
33,cond_feature_A,1958,4,6,1,0.271,0.26,5.63,8
33,cond_feature_A,1958,5,7,1,0.386,0.235,6.2,8
33,cond_feature_A,1958,6,8,1,0.513,0.232,6.8,8
33,cond_feature_A,1958,8,9,2,0.534,0.442,7.5,8
33,cond_feature_A,1958,9,10,2,0.67,0.439,8.1,8
33,cond_feature_A,1958,10,11,2,0.789,0.414,9.3,8
33,cond_feature_A,1958,1,12,2,0.665,0.057,10.13,8
33,cond_feature_A,1958,2,13,1,0.895,0,10.9,8
33,cond_feature_A,1958,14,14,1,0.53,0.645,11.73,8
33,cond_feature_A,1958,13,15,2,0.438,0.657,12.33,8
33,cond_feature_A,1958,17,16,2,0.397,0.858,13.03,8
33,cond_feature_A,1958,18,17,2,0.513,0.921,13.62,8
33,cond_feature_A,1958,19,18,2,0.769,0.846,15.18,8
33,cond_feature_A,1958,20,19,2,0.908,0.867,15.83,8
33,cond_feature_A,1958,15,20,2,0.917,0.639,17.18,8
33,cond_feature_A,1959,16,1,1,0.032,0.855,0.9,9
33,cond_feature_A,1959,11,2,2,0.138,0.669,1.44,9
33,cond_feature_A,1959,17,3,2,0.259,0.875,2.17,9
33,cond_feature_A,1959,12,4,1,0.237,0.651,2.74,9
33,cond_feature_A,1959,9,5,1,0.149,0.457,3.3,9
33,cond_feature_A,1959,8,6,2,0,0.477,3.9,9
33,cond_feature_A,1959,5,7,2,0.099,0.222,4.6,9
33,cond_feature_A,1959,2,8,2,0.121,0.015,5.17,9
33,cond_feature_A,1959,1,9,2,0.004,0.006,5.73,9
33,cond_feature_A,1959,6,10,1,0.397,0.226,6.5,9
33,cond_feature_A,1959,3,11,2,0.65,0.012,7.23,9
33,cond_feature_A,1959,4,12,2,0.764,0,7.77,9
33,cond_feature_A,1959,7,13,2,0.925,0.22,8.63,9
33,cond_feature_A,1959,10,14,2,0.634,0.397,9.67,9
33,cond_feature_A,1959,15,15,1,0.649,0.636,10.17,9
33,cond_feature_A,1959,14,16,2,0.542,0.633,10.68,9
33,cond_feature_A,1959,13,17,2,0.377,0.611,11.25,9
33,cond_feature_A,1959,18,18,2,0.406,0.859,11.8,9
33,cond_feature_A,1959,19,19,2,0.682,0.84,12.5,9
33,cond_feature_A,1959,20,20,2,0.744,0.86,13.03,9
33,cond_feature_A,1960,16,1,1,0,0.889,1.54,10
33,cond_feature_A,1960,17,2,2,0.12,0.889,2.57,10
33,cond_feature_A,1960,18,3,2,0.355,0.905,3.1,10
33,cond_feature_A,1960,19,4,2,0.516,0.827,3.84,10
33,cond_feature_A,1960,20,5,2,0.768,0.854,4.74,10
33,cond_feature_A,1960,14,6,2,0.776,0.653,5.77,10
33,cond_feature_A,1960,15,7,1,0.885,0.641,6.37,10
33,cond_feature_A,1960,13,8,2,0.647,0.689,6.93,10
33,cond_feature_A,1960,12,9,2,0.371,0.64,7.8,10
33,cond_feature_A,1960,11,10,2,0.023,0.664,8.57,10
33,cond_feature_A,1960,6,11,1,0.029,0.44,9.37,10
33,cond_feature_A,1960,7,12,1,0.29,0.457,10.7,10
33,cond_feature_A,1960,8,13,2,0.373,0.438,12.07,10
33,cond_feature_A,1960,9,14,2,0.663,0.457,12.77,10
33,cond_feature_A,1960,10,15,2,0.77,0.434,13.23,10
33,cond_feature_A,1960,4,16,2,0.891,0.029,14.07,10
33,cond_feature_A,1960,3,17,2,0.844,0,14.62,10
33,cond_feature_A,1960,2,18,2,0.495,0.011,15.52,10
33,cond_feature_A,1960,5,19,2,0.38,0.23,16.12,10
33,cond_feature_A,1960,1,20,1,0.023,0.025,16.95,10
33,cond_feature_AB,1961,18,1,1,0.012,0.885,1.2,1
33,cond_feature_AB,1961,12,2,2,0.12,0.679,1.7,1
33,cond_feature_AB,1961,13,3,2,0.236,0.706,2.34,1
33,cond_feature_AB,1961,19,4,1,0.255,0.842,2.9,1
33,cond_feature_AB,1961,14,5,1,0.534,0.706,3.54,1
33,cond_feature_AB,1961,15,6,2,0.668,0.689,4.1,1
33,cond_feature_AB,1961,16,7,1,0.74,0.693,4.67,1
33,cond_feature_AB,1961,20,8,2,0.675,0.878,6.04,1
33,cond_feature_AB,1961,17,9,2,0.889,0.685,6.7,1
33,cond_feature_AB,1961,11,10,2,0.52,0.518,7.37,1
33,cond_feature_AB,1961,10,11,1,0.265,0.451,7.87,1
33,cond_feature_AB,1961,9,12,1,0.106,0.476,8.37,1
33,cond_feature_AB,1961,5,13,2,0.16,0.268,8.87,1
33,cond_feature_AB,1961,1,14,2,0,0.041,9.67,1
33,cond_feature_AB,1961,2,15,1,0.277,0.061,10.28,1
33,cond_feature_AB,1961,3,16,1,0.352,0.043,10.87,1
33,cond_feature_AB,1961,6,17,1,0.397,0.245,11.57,1
33,cond_feature_AB,1961,7,18,2,0.526,0.253,12.15,1
33,cond_feature_AB,1961,8,19,2,0.792,0.262,12.97,1
33,cond_feature_AB,1961,4,20,1,0.754,0,13.65,1
33,cond_feature_AB,1962,15,1,2,0.115,0.893,0.95,2
33,cond_feature_AB,1962,12,2,2,0.158,0.675,1.69,2
33,cond_feature_AB,1962,13,3,2,0.355,0.649,2.25,2
33,cond_feature_AB,1962,16,4,2,0.287,0.856,2.89,2
33,cond_feature_AB,1962,17,5,1,0.389,0.855,3.65,2
33,cond_feature_AB,1962,18,6,2,0.534,0.891,4.32,2
33,cond_feature_AB,1962,14,7,2,0.624,0.691,4.88,2
33,cond_feature_AB,1962,19,8,2,0.785,0.911,5.62,2
33,cond_feature_AB,1962,20,9,2,0.925,0.883,6.49,2
33,cond_feature_AB,1962,11,10,2,0.929,0.448,7.32,2
33,cond_feature_AB,1962,10,11,1,0.62,0.475,8.02,2
33,cond_feature_AB,1962,6,12,1,0.63,0.256,8.58,2
33,cond_feature_AB,1962,7,13,1,0.767,0.242,9.23,2
33,cond_feature_AB,1962,3,14,1,0.882,0.036,9.87,2
33,cond_feature_AB,1962,5,15,1,0.413,0.256,10.78,2
33,cond_feature_AB,1962,4,16,1,0.265,0.203,11.78,2
33,cond_feature_AB,1962,2,17,1,0.281,0.047,12.45,2
33,cond_feature_AB,1962,1,18,1,0.107,0,13.4,2
33,cond_feature_AB,1962,9,19,2,0.153,0.442,14.48,2
33,cond_feature_AB,1962,8,20,1,0,0.449,15.2,2
33,cond_feature_AB,1963,18,1,1,0.056,0.833,0.79,3
33,cond_feature_AB,1963,19,2,1,0.134,0.795,1.32,3
33,cond_feature_AB,1963,14,3,1,0.161,0.638,1.95,3
33,cond_feature_AB,1963,15,4,1,0.287,0.608,2.49,3
33,cond_feature_AB,1963,20,5,2,0.314,0.828,3.05,3
33,cond_feature_AB,1963,16,6,2,0.413,0.593,3.79,3
33,cond_feature_AB,1963,11,7,2,0.134,0.474,4.35,3
33,cond_feature_AB,1963,10,8,1,0,0.412,4.95,3
33,cond_feature_AB,1963,12,9,2,0.685,0.441,5.95,3
33,cond_feature_AB,1963,17,10,1,0.647,0.656,6.58,3
33,cond_feature_AB,1963,13,11,1,0.791,0.434,7.28,3
33,cond_feature_AB,1963,9,12,2,0.803,0.191,8.02,3
33,cond_feature_AB,1963,4,13,1,0.763,0.004,8.82,3
33,cond_feature_AB,1963,3,14,1,0.51,0.019,9.6,3
33,cond_feature_AB,1963,8,15,2,0.529,0.189,10.27,3
33,cond_feature_AB,1963,2,16,2,0.42,0,10.92,3
33,cond_feature_AB,1963,7,17,2,0.353,0.187,11.58,3
33,cond_feature_AB,1963,6,18,2,0.279,0.191,12.02,3
33,cond_feature_AB,1963,5,19,2,0.146,0.205,12.47,3
33,cond_feature_AB,1963,1,20,1,0.004,0.003,13.3,3
33,cond_feature_AB,1964,19,1,1,0.159,0.866,1.15,4
33,cond_feature_AB,1964,15,2,2,0.139,0.654,1.75,4
33,cond_feature_AB,1964,11,3,2,0.132,0.449,2.28,4
33,cond_feature_AB,1964,12,4,2,0.239,0.475,2.88,4
33,cond_feature_AB,1964,16,5,2,0.402,0.626,3.52,4
33,cond_feature_AB,1964,17,6,1,0.637,0.678,4.29,4
33,cond_feature_AB,1964,20,7,1,0.815,0.846,4.95,4
33,cond_feature_AB,1964,18,8,2,0.887,0.637,5.79,4
33,cond_feature_AB,1964,14,9,2,0.884,0.446,6.58,4
33,cond_feature_AB,1964,13,10,1,0.663,0.449,7.22,4
33,cond_feature_AB,1964,10,11,1,0.77,0.221,7.92,4
33,cond_feature_AB,1964,5,12,1,0.923,0.006,8.75,4
33,cond_feature_AB,1964,9,13,1,0.634,0.187,9.55,4
33,cond_feature_AB,1964,4,14,2,0.657,0.034,10.25,4
33,cond_feature_AB,1964,3,15,2,0.525,0.026,10.83,4
33,cond_feature_AB,1964,2,16,1,0.402,0.043,11.45,4
33,cond_feature_AB,1964,8,17,1,0.414,0.266,12.17,4
33,cond_feature_AB,1964,7,18,2,0.231,0.233,12.7,4
33,cond_feature_AB,1964,1,19,2,0.273,0,13.3,4
33,cond_feature_AB,1964,6,20,1,0,0.273,14.1,4
33,cond_feature_AB,1965,17,1,2,0,0.866,1.4,5
33,cond_feature_AB,1965,13,2,2,0.006,0.675,2.07,5
33,cond_feature_AB,1965,8,3,2,0.008,0.487,2.67,5
33,cond_feature_AB,1965,9,4,2,0.25,0.435,3.44,5
33,cond_feature_AB,1965,10,5,2,0.386,0.484,4.3,5
33,cond_feature_AB,1965,15,6,1,0.413,0.645,5.47,5
33,cond_feature_AB,1965,18,7,2,0.359,0.852,5.97,5
33,cond_feature_AB,1965,14,8,1,0.14,0.665,6.77,5
33,cond_feature_AB,1965,19,9,1,0.513,0.871,7.57,5
33,cond_feature_AB,1965,20,10,1,0.772,0.901,8.24,5
33,cond_feature_AB,1965,16,11,1,0.95,0.667,9.03,5
33,cond_feature_AB,1965,12,12,1,0.947,0.47,9.63,5
33,cond_feature_AB,1965,11,13,1,0.522,0.455,10.33,5
33,cond_feature_AB,1965,6,14,2,0.66,0.209,10.93,5
33,cond_feature_AB,1965,7,15,2,0.801,0.256,11.73,5
33,cond_feature_AB,1965,3,16,2,0.514,0.023,12.55,5
33,cond_feature_AB,1965,2,17,1,0.367,0,13.13,5
33,cond_feature_AB,1965,4,18,1,0.636,0.056,14.2,5
33,cond_feature_AB,1965,5,19,1,0.289,0.261,14.88,5
33,cond_feature_AB,1965,1,20,2,0.124,0.042,15.56,5
33,cond_feature_AB,1966,15,1,2,0.019,0.856,1.14,6
33,cond_feature_AB,1966,16,2,1,0.089,0.83,1.7,6
33,cond_feature_AB,1966,12,3,2,0.107,0.635,2.4,6
33,cond_feature_AB,1966,9,4,1,0.105,0.427,3.1,6
33,cond_feature_AB,1966,8,5,1,0,0.45,3.63,6
33,cond_feature_AB,1966,10,6,2,0.248,0.443,4.3,6
33,cond_feature_AB,1966,17,7,2,0.362,0.837,5.07,6
33,cond_feature_AB,1966,18,8,2,0.542,0.85,5.97,6
33,cond_feature_AB,1966,19,9,1,0.636,0.869,6.5,6
33,cond_feature_AB,1966,20,10,2,0.767,0.861,7,6
33,cond_feature_AB,1966,13,11,2,0.774,0.648,7.63,6
33,cond_feature_AB,1966,14,12,2,0.924,0.639,8.27,6
33,cond_feature_AB,1966,11,13,1,0.522,0.426,9.13,6
33,cond_feature_AB,1966,7,14,1,0.92,0.223,9.97,6
33,cond_feature_AB,1966,5,15,1,0.727,0,10.57,6
33,cond_feature_AB,1966,4,16,1,0.662,0.037,11.07,6
33,cond_feature_AB,1966,3,17,2,0.546,0.027,11.88,6
33,cond_feature_AB,1966,2,18,2,0.14,0.024,12.7,6
33,cond_feature_AB,1966,6,19,1,0.134,0.219,13.42,6
33,cond_feature_AB,1966,1,20,1,0,0.042,14.32,6
33,cond_feature_AB,1967,15,1,1,0,0.85,1.17,7
33,cond_feature_AB,1967,10,2,1,0.006,0.663,1.73,7
33,cond_feature_AB,1967,11,3,1,0.141,0.653,2.24,7
33,cond_feature_AB,1967,16,4,2,0.167,0.877,2.87,7
33,cond_feature_AB,1967,17,5,1,0.282,0.868,3.34,7
33,cond_feature_AB,1967,18,6,1,0.438,0.85,4.04,7
33,cond_feature_AB,1967,19,7,1,0.537,0.868,4.54,7
33,cond_feature_AB,1967,12,8,2,0.541,0.654,5.17,7
33,cond_feature_AB,1967,13,9,2,0.802,0.657,5.7,7
33,cond_feature_AB,1967,14,10,2,0.917,0.68,6.17,7
33,cond_feature_AB,1967,20,11,1,0.932,0.916,6.74,7
33,cond_feature_AB,1967,9,12,2,0.291,0.446,7.53,7
33,cond_feature_AB,1967,8,13,1,0.015,0.456,8.1,7
33,cond_feature_AB,1967,5,14,1,0.033,0.269,9.6,7
33,cond_feature_AB,1967,6,15,1,0.288,0.258,10.38,7
33,cond_feature_AB,1967,1,16,2,0.014,0,11.12,7
33,cond_feature_AB,1967,2,17,2,0.426,0.009,11.87,7
33,cond_feature_AB,1967,3,18,2,0.542,0.007,12.42,7
33,cond_feature_AB,1967,4,19,2,0.769,0,12.98,7
33,cond_feature_AB,1967,7,20,2,0.871,0.204,13.95,7
33,cond_feature_AB,1968,16,1,2,0.075,0.842,1.3,8
33,cond_feature_AB,1968,17,2,2,0.208,0.864,1.84,8
33,cond_feature_AB,1968,9,3,2,0,0.662,2.63,8
33,cond_feature_AB,1968,7,4,2,0.229,0.462,3.33,8
33,cond_feature_AB,1968,6,5,1,0.108,0.403,3.87,8
33,cond_feature_AB,1968,10,6,1,0.097,0.676,4.47,8
33,cond_feature_AB,1968,11,7,1,0.372,0.628,5.03,8
33,cond_feature_AB,1968,12,8,1,0.474,0.662,5.67,8
33,cond_feature_AB,1968,18,9,1,0.349,0.87,6.37,8
33,cond_feature_AB,1968,19,10,1,0.569,0.849,7.14,8
33,cond_feature_AB,1968,20,11,1,0.688,0.827,7.74,8
33,cond_feature_AB,1968,13,12,2,0.607,0.642,8.4,8
33,cond_feature_AB,1968,14,13,2,0.736,0.651,9.02,8
33,cond_feature_AB,1968,15,14,2,0.856,0.657,9.5,8
33,cond_feature_AB,1968,8,15,2,0.754,0.402,10.23,8
33,cond_feature_AB,1968,5,16,2,0.477,0.208,11.3,8
33,cond_feature_AB,1968,2,17,2,0.629,0.031,12.35,8
33,cond_feature_AB,1968,4,18,1,0.86,0.027,13,8
33,cond_feature_AB,1968,3,19,1,0.776,0.024,13.48,8
33,cond_feature_AB,1968,1,20,1,0.518,0,14.23,8
33,cond_feature_AB,1969,16,1,1,0.137,0.835,1.4,9
33,cond_feature_AB,1969,17,2,1,0.233,0.873,2.2,9
33,cond_feature_AB,1969,18,3,2,0.509,0.864,2.84,9
33,cond_feature_AB,1969,19,4,2,0.733,0.848,3.44,9
33,cond_feature_AB,1969,20,5,2,0.866,0.895,4.94,9
33,cond_feature_AB,1969,14,6,1,0.784,0.682,5.77,9
33,cond_feature_AB,1969,15,7,1,0.894,0.643,6.37,9
33,cond_feature_AB,1969,11,8,1,0.88,0.458,7,9
33,cond_feature_AB,1969,10,9,1,0.767,0.469,7.77,9
33,cond_feature_AB,1969,9,10,2,0.54,0.425,8.47,9
33,cond_feature_AB,1969,13,11,2,0.53,0.632,9,9
33,cond_feature_AB,1969,8,12,1,0.356,0.485,9.77,9
33,cond_feature_AB,1969,12,13,1,0.26,0.637,10.45,9
33,cond_feature_AB,1969,6,14,2,0,0.233,11.38,9
33,cond_feature_AB,1969,7,15,1,0.212,0.249,12.02,9
33,cond_feature_AB,1969,1,16,2,0.22,0,13.23,9
33,cond_feature_AB,1969,2,17,2,0.508,0.005,14.03,9
33,cond_feature_AB,1969,3,18,2,0.657,0.072,14.95,9
33,cond_feature_AB,1969,4,19,2,0.741,0.049,15.48,9
33,cond_feature_AB,1969,5,20,1,0.901,0.048,16.05,9
33,cond_feature_AB,1970,13,1,2,0,0.659,0.94,10
33,cond_feature_AB,1970,14,2,1,0.164,0.626,1.47,10
33,cond_feature_AB,1970,18,3,1,0.287,0.845,2.07,10
33,cond_feature_AB,1970,15,4,1,0.444,0.682,2.94,10
33,cond_feature_AB,1970,16,5,2,0.554,0.702,3.43,10
33,cond_feature_AB,1970,19,6,2,0.536,0.86,3.9,10
33,cond_feature_AB,1970,17,7,1,0.664,0.641,4.53,10
33,cond_feature_AB,1970,20,8,2,0.934,0.849,5.27,10
33,cond_feature_AB,1970,11,9,2,0.558,0.461,6.17,10
33,cond_feature_AB,1970,10,10,1,0.409,0.431,6.9,10
33,cond_feature_AB,1970,9,11,1,0.154,0.428,7.53,10
33,cond_feature_AB,1970,7,12,2,0.284,0.241,8.07,10
33,cond_feature_AB,1970,1,13,2,0.148,0.002,8.62,10
33,cond_feature_AB,1970,2,14,2,0.462,0,9.27,10
33,cond_feature_AB,1970,8,15,1,0.419,0.209,9.93,10
33,cond_feature_AB,1970,3,16,1,0.59,0.019,10.6,10
33,cond_feature_AB,1970,4,17,2,0.677,0.014,11.07,10
33,cond_feature_AB,1970,5,18,2,0.793,0.02,11.52,10
33,cond_feature_AB,1970,6,19,1,0.934,0.026,11.97,10
33,cond_feature_AB,1970,12,20,1,0.804,0.413,12.55,10
33,cond_feature_B,1971,18,1,1,0.28,0.839,0.94,1
33,cond_feature_B,1971,14,2,1,0.17,0.677,1.6,1
33,cond_feature_B,1971,15,3,1,0.237,0.604,2,1
33,cond_feature_B,1971,10,4,1,0.233,0.432,2.73,1
33,cond_feature_B,1971,9,5,1,0.102,0.432,3.33,1
33,cond_feature_B,1971,8,6,1,0,0.413,3.8,1
33,cond_feature_B,1971,3,7,1,0.001,0.224,4.43,1
33,cond_feature_B,1971,4,8,1,0.137,0.182,5.03,1
33,cond_feature_B,1971,5,9,1,0.532,0.234,6,1
33,cond_feature_B,1971,6,10,2,0.671,0.169,6.6,1
33,cond_feature_B,1971,7,11,2,0.787,0.19,7.2,1
33,cond_feature_B,1971,2,12,2,0.885,0.001,8.13,1
33,cond_feature_B,1971,1,13,2,0.822,0,8.6,1
33,cond_feature_B,1971,13,14,1,0.801,0.442,9.55,1
33,cond_feature_B,1971,12,15,1,0.675,0.462,10.15,1
33,cond_feature_B,1971,11,16,1,0.501,0.426,11.08,1
33,cond_feature_B,1971,16,17,2,0.58,0.676,11.82,1
33,cond_feature_B,1971,17,18,1,0.773,0.644,12.58,1
33,cond_feature_B,1971,20,19,1,0.945,0.86,13.42,1
33,cond_feature_B,1971,19,20,1,0.52,0.858,14.38,1
33,cond_feature_B,1972,13,1,1,0.143,0.67,0.8,2
33,cond_feature_B,1972,14,2,1,0.242,0.679,1.24,2
33,cond_feature_B,1972,16,3,2,0.267,0.883,1.84,2
33,cond_feature_B,1972,17,4,1,0.419,0.869,2.57,2
33,cond_feature_B,1972,18,5,2,0.656,0.871,3.4,2
33,cond_feature_B,1972,19,6,2,0.788,0.886,4.04,2
33,cond_feature_B,1972,15,7,2,0.921,0.648,5.3,2
33,cond_feature_B,1972,20,8,1,0.908,0.875,6.27,2
33,cond_feature_B,1972,12,9,1,0.913,0.455,7.07,2
33,cond_feature_B,1972,11,10,1,0.795,0.458,8.13,2
33,cond_feature_B,1972,9,11,2,0.928,0.213,8.83,2
33,cond_feature_B,1972,5,12,1,0.922,0.037,9.5,2
33,cond_feature_B,1972,4,13,1,0.819,0,10.3,2
33,cond_feature_B,1972,3,14,1,0.518,0.018,11.3,2
33,cond_feature_B,1972,8,15,1,0.514,0.256,12.1,2
33,cond_feature_B,1972,7,16,1,0.422,0.247,12.5,2
33,cond_feature_B,1972,2,17,1,0.232,0.021,13.3,2
33,cond_feature_B,1972,1,18,1,0.03,0.035,13.9,2
33,cond_feature_B,1972,6,19,1,0,0.24,14.67,2
33,cond_feature_B,1972,10,20,1,0.123,0.463,15.42,2
33,cond_feature_B,1973,17,1,2,0,0.857,0.99,3
33,cond_feature_B,1973,18,2,1,0.145,0.87,1.79,3
33,cond_feature_B,1973,19,3,1,0.273,0.861,2.42,3
33,cond_feature_B,1973,20,4,2,0.66,0.838,3.22,3
33,cond_feature_B,1973,16,5,1,0.904,0.638,3.98,3
33,cond_feature_B,1973,15,6,1,0.644,0.625,4.88,3
33,cond_feature_B,1973,14,7,1,0.553,0.642,5.42,3
33,cond_feature_B,1973,13,8,2,0.892,0.429,6.12,3
33,cond_feature_B,1973,12,9,1,0.792,0.406,6.72,3
33,cond_feature_B,1973,11,10,2,0.286,0.436,7.52,3
33,cond_feature_B,1973,10,11,1,0.16,0.416,8.18,3
33,cond_feature_B,1973,5,12,1,0.045,0.194,9.68,3
33,cond_feature_B,1973,1,13,1,0.153,0.017,10.75,3
33,cond_feature_B,1973,2,14,1,0.265,0.01,11.35,3
33,cond_feature_B,1973,6,15,2,0.248,0.208,12.47,3
33,cond_feature_B,1973,7,16,1,0.373,0.232,13.15,3
33,cond_feature_B,1973,8,17,1,0.501,0.188,13.75,3
33,cond_feature_B,1973,9,18,1,0.641,0.174,14.82,3
33,cond_feature_B,1973,4,19,1,0.689,0.038,15.53,3
33,cond_feature_B,1973,3,20,1,0.5,0,16.4,3
33,cond_feature_B,1974,14,1,1,0,0.666,1.05,4
33,cond_feature_B,1974,8,2,2,0.012,0.441,1.65,4
33,cond_feature_B,1974,9,3,1,0.177,0.407,2.19,4
33,cond_feature_B,1974,15,4,1,0.153,0.661,2.75,4
33,cond_feature_B,1974,16,5,1,0.299,0.632,3.29,4
33,cond_feature_B,1974,10,6,2,0.277,0.423,4.62,4
33,cond_feature_B,1974,4,7,1,0.166,0.201,5.15,4
33,cond_feature_B,1974,1,8,2,0.322,0.002,5.68,4
33,cond_feature_B,1974,5,9,1,0.434,0.215,6.42,4
33,cond_feature_B,1974,6,10,1,0.656,0.172,7.22,4
33,cond_feature_B,1974,7,11,1,0.829,0.221,7.85,4
33,cond_feature_B,1974,3,12,1,0.942,0,8.55,4
33,cond_feature_B,1974,2,13,2,0.79,0.023,9,4
33,cond_feature_B,1974,13,14,1,0.895,0.427,9.77,4
33,cond_feature_B,1974,12,15,2,0.648,0.415,10.32,4
33,cond_feature_B,1974,11,16,1,0.549,0.434,10.75,4
33,cond_feature_B,1974,17,17,1,0.545,0.612,11.55,4
33,cond_feature_B,1974,18,18,1,0.647,0.66,12,4
33,cond_feature_B,1974,19,19,1,0.792,0.599,12.45,4
33,cond_feature_B,1974,20,20,1,0.704,0.846,13.05,4
33,cond_feature_B,1975,14,1,1,0.011,0.608,0.9,5
33,cond_feature_B,1975,8,2,1,0,0.448,1.47,5
33,cond_feature_B,1975,9,3,1,0.14,0.436,2,5
33,cond_feature_B,1975,15,4,1,0.259,0.663,2.6,5
33,cond_feature_B,1975,18,5,1,0.393,0.831,3.14,5
33,cond_feature_B,1975,17,6,2,0.261,0.846,4.14,5
33,cond_feature_B,1975,19,7,2,0.653,0.84,5,5
33,cond_feature_B,1975,20,8,1,0.923,0.865,5.6,5
33,cond_feature_B,1975,16,9,1,0.918,0.622,6.93,5
33,cond_feature_B,1975,13,10,2,0.8,0.467,7.5,5
33,cond_feature_B,1975,12,11,1,0.651,0.419,8.17,5
33,cond_feature_B,1975,11,12,2,0.491,0.405,8.77,5
33,cond_feature_B,1975,10,13,1,0.413,0.419,9.23,5
33,cond_feature_B,1975,6,14,1,0.532,0.248,9.77,5
33,cond_feature_B,1975,5,15,1,0.383,0.204,10.43,5
33,cond_feature_B,1975,4,16,1,0.273,0.183,10.95,5
33,cond_feature_B,1975,3,17,2,0.139,0.253,11.5,5
33,cond_feature_B,1975,1,18,1,0.112,0,12.28,5
33,cond_feature_B,1975,2,19,1,0.418,0.012,13.33,5
33,cond_feature_B,1975,7,20,1,0.88,0.217,14.3,5
33,cond_feature_B,1976,16,1,1,0,0.603,0.87,6
33,cond_feature_B,1976,17,2,2,0.146,0.658,1.57,6
33,cond_feature_B,1976,10,3,1,0.125,0.445,2.27,6
33,cond_feature_B,1976,11,4,1,0.285,0.434,2.87,6
33,cond_feature_B,1976,12,5,2,0.376,0.429,3.3,6
33,cond_feature_B,1976,5,6,1,0.037,0.239,4.07,6
33,cond_feature_B,1976,2,7,1,0.158,0.021,5,6
33,cond_feature_B,1976,1,8,2,0.042,0,5.57,6
33,cond_feature_B,1976,6,9,1,0.42,0.208,6.43,6
33,cond_feature_B,1976,7,10,1,0.634,0.199,7.23,6
