person,condition,trial,id,item_class,x,y,rt,trial_p
14,conj_grid,315,26,1,126,-10,8.92,3
14,conj_grid,315,20,1,213,-126,9.8,3
14,conj_grid,315,46,2,-34,300,11.29,3
14,conj_grid,315,38,2,-133,221,11.82,3
14,conj_grid,315,48,2,214,350,12.75,3
14,conj_grid,315,25,2,22,0,13.68,3
14,conj_grid,315,22,2,-316,-0,14.33,3
14,conj_grid,315,19,2,124,-98,15.08,3
14,conj_grid,315,14,2,345,-208,16.37,3
14,conj_grid,315,5,2,105,-314,17.42,3
14,conj_grid,315,4,2,8,-330,18.43,3
14,conj_grid,315,9,2,-226,-200,19.38,3
14,conj_grid,315,8,2,-326,-219,19.83,3
14,conj_grid,315,39,2,-9,198,22.7,3
14,conj_grid,316,45,1,-97,305,1.68,4
14,conj_grid,316,29,1,-306,144,2.64,4
14,conj_grid,316,31,1,-105,101,3.35,4
14,conj_grid,316,23,1,-199,-9,3.95,4
14,conj_grid,316,13,1,237,-216,5.27,4
14,conj_grid,316,14,1,325,-199,5.78,4
14,conj_grid,316,17,1,-96,-139,6.82,4
14,conj_grid,316,9,1,-236,-192,7.45,4
14,conj_grid,316,1,1,-331,-321,7.98,4
14,conj_grid,316,11,1,-2,-236,9.28,4
14,conj_grid,316,5,1,88,-324,9.9,4
14,conj_grid,316,7,1,316,-338,10.56,4
14,conj_grid,316,6,2,189,-332,11.08,4
14,conj_grid,316,10,2,-73,-194,11.88,4
14,conj_grid,316,19,2,97,-112,12.63,4
14,conj_grid,316,16,2,-226,-101,13.33,4
14,conj_grid,316,22,2,-325,3,13.93,4
14,conj_grid,316,21,2,296,-99,14.97,4
14,conj_grid,316,49,2,298,298,15.97,4
14,conj_grid,316,48,2,222,305,16.32,4
14,conj_grid,316,40,2,88,221,16.78,4
14,conj_grid,316,39,2,9,242,17.74,4
14,conj_grid,316,37,2,-229,200,18.44,4
14,conj_grid,316,36,2,-312,214,20.55,4
14,conj_grid,317,37,1,-220,203,1.75,5
14,conj_grid,317,46,1,-3,328,2.57,5
14,conj_grid,317,49,1,333,345,3.52,5
14,conj_grid,317,48,1,225,284,4.17,5
14,conj_grid,317,29,1,-319,97,6.1,5
14,conj_grid,317,23,1,-204,9,6.64,5
14,conj_grid,317,11,1,26,-195,7.45,5
14,conj_grid,317,19,1,97,-148,8.27,5
14,conj_grid,317,6,1,183,-309,9.31,5
14,conj_grid,317,4,1,21,-345,9.87,5
14,conj_grid,317,2,1,-224,-339,10.52,5
14,conj_grid,317,10,2,-127,-241,11.1,5
14,conj_grid,317,9,2,-198,-207,11.5,5
14,conj_grid,317,17,2,-90,-119,12.02,5
14,conj_grid,317,24,2,-103,8,12.63,5
14,conj_grid,317,30,2,-205,106,13.22,5
14,conj_grid,317,32,2,19,90,14.17,5
14,conj_grid,317,39,2,-2,184,14.54,5
14,conj_grid,317,38,2,-98,198,15.4,5
14,conj_grid,317,47,2,132,306,16.19,5
14,conj_grid,317,13,2,206,-223,17.12,5
14,conj_grid,317,5,2,119,-327,18.55,5
14,conj_grid,317,22,2,-322,4,19.98,5
14,conj_grid,317,42,1,332,230,21.87,5
14,conj_grid,318,36,2,-295,248,1.4,6
14,conj_grid,318,37,2,-199,212,2.19,6
14,conj_grid,318,47,2,106,311,2.87,6
14,conj_grid,318,48,2,214,334,3.49,6
14,conj_grid,318,40,2,83,215,4.09,6
14,conj_grid,318,39,2,28,202,4.5,6
14,conj_grid,318,34,2,195,88,5.07,6
14,conj_grid,318,32,2,28,109,5.84,6
14,conj_grid,318,35,2,294,104,7.12,6
14,conj_grid,318,28,2,359,33,7.72,6
14,conj_grid,318,21,2,324,-121,8.53,6
14,conj_grid,318,5,2,128,-315,9.75,6
14,conj_grid,318,43,1,-326,296,11.67,6
14,conj_grid,318,31,1,-144,130,12.45,6
14,conj_grid,318,22,1,-332,9,13.18,6
14,conj_grid,318,16,1,-237,-121,13.77,6
14,conj_grid,318,11,1,19,-219,14.63,6
14,conj_grid,318,27,1,211,-39,15.58,6
14,conj_grid,318,26,1,101,25,16.1,6
14,conj_grid,318,25,1,11,-11,16.55,6
14,conj_grid,318,41,1,234,221,17.32,6
14,conj_grid,318,42,1,310,190,17.74,6
14,conj_grid,318,13,1,211,-221,18.81,6
14,conj_grid,318,6,1,242,-323,19.36,6
14,conj_rot,319,49,1,-32,449,1.85,1
14,conj_rot,319,40,1,-94,262,2.62,1
14,conj_rot,319,26,1,86,101,3.99,1
14,conj_rot,319,25,1,5,-10,4.64,1
14,conj_rot,319,24,1,-90,-71,5.2,1
14,conj_rot,319,23,1,-145,-140,5.68,1
14,conj_rot,319,30,1,-196,-61,6.17,1
14,conj_rot,319,37,1,-300,1,6.77,1
14,conj_rot,319,29,1,-291,-122,7.32,1
14,conj_rot,319,12,1,222,-88,8.32,1
14,conj_rot,319,6,1,368,-75,8.85,1
14,conj_rot,319,1,1,18,-466,11.7,1
14,conj_rot,319,22,2,-210,-213,12.58,1
14,conj_rot,319,31,2,-172,17,15.04,1
14,conj_rot,319,41,2,3,297,15.8,1
14,conj_rot,319,42,2,86,366,16.22,1
14,conj_rot,319,28,2,202,232,16.8,1
14,conj_rot,319,20,2,244,67,18.25,1
14,conj_rot,319,7,2,466,9,18.93,1
14,conj_rot,319,5,2,294,-148,19.88,1
14,conj_rot,319,10,2,70,-225,20.63,1
14,conj_rot,319,17,2,-1,-159,21.22,1
14,conj_rot,319,2,2,83,-380,21.88,1
14,conj_rot,319,19,2,136,-17,22.72,1
14,conj_rot,320,39,1,-135,156,1.15,2
14,conj_rot,320,32,1,-67,82,1.73,2
14,conj_rot,320,37,1,-299,-3,2.4,2
14,conj_rot,320,45,1,-304,153,2.99,2
14,conj_rot,320,36,1,-371,-74,3.59,2
14,conj_rot,320,11,1,112,-145,4.53,2
14,conj_rot,320,10,1,73,-244,5.03,2
14,conj_rot,320,6,1,413,-48,5.83,2
14,conj_rot,320,14,1,356,54,6.25,2
14,conj_rot,320,28,1,235,254,6.79,2
14,conj_rot,320,49,1,15,480,7.98,2
14,conj_rot,320,35,1,140,285,8.85,2
14,conj_rot,320,40,2,-50,223,9.77,2
14,conj_rot,320,41,2,19,285,10.35,2
14,conj_rot,320,42,2,67,370,10.85,2
14,conj_rot,320,34,2,74,211,11.39,2
14,conj_rot,320,21,2,298,133,12.27,2
14,conj_rot,320,18,2,58,-64,14.28,2
14,conj_rot,320,4,2,234,-208,14.88,2
14,conj_rot,320,2,2,76,-376,15.73,2
14,conj_rot,320,9,2,-12,-324,16.2,2
14,conj_rot,320,22,2,-226,-167,17.32,2
14,conj_rot,320,30,2,-211,-101,17.73,2
14,conj_rot,320,31,2,-160,14,18.48,2
14,conj_rot,321,45,1,-305,161,1.7,3
14,conj_rot,321,36,1,-375,-99,2.4,3
14,conj_rot,321,29,1,-276,-151,2.97,3
14,conj_rot,321,39,1,-117,138,3.83,3
14,conj_rot,321,34,1,59,211,4.47,3
14,conj_rot,321,27,1,144,162,5.05,3
14,conj_rot,321,6,1,382,-80,6.1,3
14,conj_rot,321,11,1,169,-119,6.95,3
14,conj_rot,321,5,1,306,-140,7.57,3
14,conj_rot,321,3,1,146,-308,8.15,3
14,conj_rot,321,8,1,-94,-375,9.22,3
14,conj_rot,321,15,1,-168,-276,9.65,3
14,conj_rot,321,46,2,-237,251,10.84,3
14,conj_rot,321,37,2,-325,17,11.4,3
14,conj_rot,321,26,2,60,69,12.18,3
14,conj_rot,321,35,2,147,310,12.85,3
14,conj_rot,321,28,2,206,265,13.53,3
14,conj_rot,321,21,2,297,119,14.88,3
14,conj_rot,321,19,2,140,-15,15.58,3
14,conj_rot,321,18,2,100,-79,16.08,3
14,conj_rot,321,10,2,72,-212,17.06,3
14,conj_rot,321,2,2,74,-390,17.98,3
14,conj_rot,321,16,2,-109,-253,19.28,3
14,conj_rot,321,22,2,-236,-228,19.72,3
14,conj_rot,322,39,1,-139,135,0.94,4
14,conj_rot,322,40,1,-50,205,1.37,4
14,conj_rot,322,48,1,-70,340,1.99,4
14,conj_rot,322,28,1,227,237,2.89,4
14,conj_rot,322,21,1,276,129,3.57,4
14,conj_rot,322,19,1,160,34,4.37,4
14,conj_rot,322,12,1,252,-76,4.9,4
14,conj_rot,322,5,1,322,-135,5.58,4
14,conj_rot,322,3,1,153,-264,6.66,4
14,conj_rot,322,15,1,-138,-317,7.4,4
14,conj_rot,322,8,1,-79,-390,8,4
14,conj_rot,322,43,1,-450,1,9.37,4
14,conj_rot,322,46,2,-228,231,10.32,4
14,conj_rot,322,30,2,-228,-59,11.27,4
14,conj_rot,322,22,2,-263,-242,11.95,4
14,conj_rot,322,24,2,-75,-86,12.93,4
14,conj_rot,322,17,2,-19,-132,13.45,4
14,conj_rot,322,26,2,78,83,14.47,4
14,conj_rot,322,11,2,164,-137,15.15,4
14,conj_rot,322,4,2,231,-253,15.8,4
14,conj_rot,322,2,2,74,-376,16.65,4
14,conj_rot,322,16,2,-77,-214,17.97,4
14,conj_rot,322,13,2,334,7,18.82,4
14,conj_rot,322,42,2,58,387,19.84,4
14,conj_rot,323,47,1,-165,305,1.47,5
14,conj_rot,323,41,1,-18,288,1.94,5
14,conj_rot,323,49,1,23,439,2.65,5
14,conj_rot,323,33,1,-5,145,4.44,5
14,conj_rot,323,32,1,-115,76,4.92,5
14,conj_rot,323,43,1,-461,13,5.45,5
14,conj_rot,323,10,1,80,-235,6.47,5
14,conj_rot,323,3,1,158,-300,7,5
14,conj_rot,323,2,1,80,-357,7.48,5
14,conj_rot,323,1,1,19,-460,8.13,5
14,conj_rot,323,5,1,315,-153,8.98,5
14,conj_rot,323,19,1,161,-16,9.55,5
14,conj_rot,323,14,2,382,55,10.57,5
14,conj_rot,323,20,2,238,104,11.03,5
14,conj_rot,323,35,2,179,305,11.72,5
14,conj_rot,323,48,2,-68,379,12.33,5
14,conj_rot,323,40,2,-61,209,12.9,5
14,conj_rot,323,26,2,82,60,13.67,5
14,conj_rot,323,25,2,-9,1,14.4,5
14,conj_rot,323,18,2,84,-95,15,5
14,conj_rot,323,37,2,-308,7,16.67,5
14,conj_rot,323,30,2,-259,-76,17.15,5
14,conj_rot,323,36,2,-399,-96,17.74,5
14,conj_rot,323,22,2,-244,-206,18.6,5
14,conj_rot,324,39,1,-136,164,1.8,6
14,conj_rot,324,40,1,-85,244,2.3,6
14,conj_rot,324,41,1,20,335,3.02,6
14,conj_rot,324,38,1,-228,62,3.97,6
14,conj_rot,324,31,1,-153,28,4.49,6
14,conj_rot,324,21,1,324,172,5.39,6
14,conj_rot,324,12,1,206,-89,6.03,6
14,conj_rot,324,18,1,75,-69,6.55,6
14,conj_rot,324,9,1,-0,-320,7.17,6
14,conj_rot,324,1,1,-11,-446,7.66,6
14,conj_rot,324,36,1,-376,-103,8.72,6
14,conj_rot,324,29,1,-296,-162,9.32,6
14,conj_rot,324,37,2,-328,-7,10.3,6
14,conj_rot,324,45,2,-327,175,11.57,6
14,conj_rot,324,48,2,-50,390,12.32,6
14,conj_rot,324,35,2,159,298,13.18,6
14,conj_rot,324,24,2,-42,-45,14.77,6
14,conj_rot,324,25,2,16,-2,15.52,6
14,conj_rot,324,30,2,-240,-87,16.15,6
14,conj_rot,324,22,2,-221,-231,16.77,6
14,conj_rot,324,10,2,100,-221,17.93,6
14,conj_rot,324,6,2,391,-120,18.66,6
14,conj_rot,324,5,2,316,-124,19.35,6
14,conj_rot,324,13,2,347,2,20.15,6
14,feat_grid,325,36,2,-320,252,0.82,1
14,feat_grid,325,43,2,-357,330,1.2,1
14,feat_grid,325,44,1,-217,333,1.72,1
14,feat_grid,325,45,1,-123,352,2.19,1
14,feat_grid,325,46,2,-5,298,2.72,1
14,feat_grid,325,48,2,197,320,3.55,1
14,feat_grid,325,49,1,295,314,4.07,1
14,feat_grid,325,42,2,335,235,4.88,1
14,feat_grid,325,34,1,226,123,5.54,1
14,feat_grid,325,32,2,39,118,6.43,1
14,feat_grid,325,30,1,-213,113,6.97,1
14,feat_grid,325,22,2,-353,-13,7.8,1
14,feat_grid,325,23,1,-219,-18,8.23,1
14,feat_grid,325,18,1,-9,-109,8.75,1
14,feat_grid,325,19,1,87,-124,9.17,1
14,feat_grid,325,20,2,217,-78,9.88,1
14,feat_grid,325,21,1,322,-156,10.48,1
14,feat_grid,325,11,2,-4,-215,11.16,1
14,feat_grid,325,9,1,-218,-220,12.5,1
14,feat_grid,325,10,2,-122,-198,12.93,1
14,feat_grid,325,5,1,142,-334,13.73,1
14,feat_grid,325,6,2,209,-321,14.25,1
14,feat_grid,325,14,2,337,-219,14.86,1
14,feat_grid,325,7,1,333,-346,15.43,1
14,feat_grid,326,43,2,-332,329,1.87,2
14,feat_grid,326,44,2,-199,317,2.85,2
14,feat_grid,326,46,1,-12,320,3.55,2
14,feat_grid,326,47,2,104,341,4.82,2
14,feat_grid,326,48,2,210,327,5.48,2
14,feat_grid,326,41,2,242,240,6.1,2
14,feat_grid,326,33,1,94,122,6.79,2
14,feat_grid,326,31,1,-78,120,8.08,2
14,feat_grid,326,30,2,-211,129,9.03,2
14,feat_grid,326,29,1,-288,93,9.68,2
14,feat_grid,326,23,2,-183,11,10.27,2
14,feat_grid,326,22,2,-332,-4,11.21,2
14,feat_grid,326,9,1,-204,-204,11.95,2
14,feat_grid,326,11,1,-6,-203,12.52,2
14,feat_grid,326,18,1,13,-117,13.08,2
14,feat_grid,326,12,1,111,-198,13.7,2
14,feat_grid,326,20,1,222,-94,14.26,2
14,feat_grid,326,27,1,223,30,14.88,2
14,feat_grid,326,21,1,318,-137,15.63,2
14,feat_grid,326,7,1,299,-320,16.27,2
14,feat_grid,326,6,2,204,-315,16.71,2
14,feat_grid,326,5,2,107,-286,17.08,2
14,feat_grid,326,2,2,-246,-307,17.8,2
14,feat_grid,326,1,2,-343,-334,18.36,2
14,feat_grid,327,43,1,-325,327,1.09,3
14,feat_grid,327,36,1,-345,220,1.57,3
14,feat_grid,327,44,2,-212,313,2.19,3
14,feat_grid,327,29,2,-294,110,2.79,3
14,feat_grid,327,45,1,-105,313,4.25,3
14,feat_grid,327,40,1,119,215,4.97,3
14,feat_grid,327,33,1,112,110,5.44,3
14,feat_grid,327,49,2,334,313,6.09,3
14,feat_grid,327,27,1,219,8,6.77,3
14,feat_grid,327,21,2,359,-110,7.4,3
14,feat_grid,327,19,1,84,-104,8.08,3
14,feat_grid,327,18,1,-10,-104,8.5,3
14,feat_grid,327,17,1,-100,-136,9.28,3
14,feat_grid,327,16,2,-192,-93,10.03,3
14,feat_grid,327,15,2,-323,-115,10.9,3
14,feat_grid,327,9,1,-203,-211,12.1,3
14,feat_grid,327,11,1,-0,-220,13.02,3
14,feat_grid,327,12,2,118,-181,13.62,3
14,feat_grid,327,13,1,224,-223,14.17,3
14,feat_grid,327,6,2,208,-374,14.82,3
14,feat_grid,327,5,2,85,-319,15.33,3
14,feat_grid,327,3,2,-111,-358,15.88,3
14,feat_grid,327,2,2,-238,-310,17.12,3
14,feat_grid,327,1,2,-307,-337,17.6,3
14,feat_grid,328,36,1,-330,201,0.85,4
14,feat_grid,328,43,2,-338,296,1.35,4
14,feat_grid,328,30,2,-249,138,2.02,4
14,feat_grid,328,38,2,-96,205,2.77,4
14,feat_grid,328,31,1,-120,113,3.27,4
14,feat_grid,328,24,1,-125,3,3.75,4
14,feat_grid,328,32,1,-10,98,4.25,4
14,feat_grid,328,47,2,66,337,5.5,4
14,feat_grid,328,49,2,339,328,6.25,4
14,feat_grid,328,35,1,316,91,7.05,4
14,feat_grid,328,27,2,193,-35,7.83,4
14,feat_grid,328,26,2,116,7,8.32,4
14,feat_grid,328,22,2,-324,3,9.2,4
14,feat_grid,328,18,1,21,-107,9.97,4
14,feat_grid,328,19,1,105,-138,10.42,4
14,feat_grid,328,12,1,138,-218,10.93,4
14,feat_grid,328,13,1,217,-204,11.35,4
14,feat_grid,328,14,1,291,-204,12,4
14,feat_grid,328,6,1,232,-309,12.58,4
14,feat_grid,328,7,2,324,-323,13.15,4
14,feat_grid,328,11,2,6,-206,13.82,4
14,feat_grid,328,4,1,20,-320,14.33,4
14,feat_grid,328,2,2,-242,-313,15.1,4
14,feat_grid,328,1,2,-348,-315,15.68,4
14,feat_grid,329,29,2,-350,88,1.05,5
14,feat_grid,329,30,2,-196,93,1.55,5
14,feat_grid,329,37,2,-195,215,1.95,5
14,feat_grid,329,23,1,-239,-1,2.55,5
14,feat_grid,329,24,1,-89,-18,3.07,5
14,feat_grid,329,16,2,-219,-136,3.58,5
14,feat_grid,329,8,1,-300,-205,4.08,5
14,feat_grid,329,3,2,-105,-331,4.78,5
14,feat_grid,329,4,2,16,-299,5.22,5
14,feat_grid,329,12,1,144,-198,5.9,5
14,feat_grid,329,19,1,116,-108,6.87,5
14,feat_grid,329,20,1,217,-102,7.38,5
14,feat_grid,329,14,2,314,-208,8,5
14,feat_grid,329,6,1,219,-321,8.53,5
14,feat_grid,329,25,2,32,-23,9.43,5
14,feat_grid,329,26,2,105,10,9.9,5
14,feat_grid,329,33,1,109,116,10.32,5
14,feat_grid,329,34,2,235,101,10.89,5
14,feat_grid,329,41,1,233,231,11.4,5
14,feat_grid,329,49,1,309,336,12.13,5
14,feat_grid,329,48,2,227,351,12.74,5
14,feat_grid,329,47,1,93,295,13.27,5
14,feat_grid,329,40,1,109,241,13.65,5
14,feat_grid,329,39,2,20,220,14.17,5
14,feat_grid,330,36,2,-349,181,1.05,6
14,feat_grid,330,37,1,-211,214,1.49,6
14,feat_grid,330,30,1,-213,118,1.95,6
14,feat_grid,330,31,1,-107,127,2.55,6
14,feat_grid,330,23,2,-222,39,3.07,6
14,feat_grid,330,47,1,109,335,4.5,6
14,feat_grid,330,48,2,228,331,4.94,6
14,feat_grid,330,49,1,322,333,5.72,6
14,feat_grid,330,42,2,336,206,6.27,6
14,feat_grid,330,35,1,324,105,6.8,6
14,feat_grid,330,34,2,229,130,7.33,6
14,feat_grid,330,25,1,-10,35,8.55,6
14,feat_grid,330,18,1,-9,-59,9.03,6
14,feat_grid,330,27,2,174,-17,9.72,6
14,feat_grid,330,15,2,-297,-109,10.72,6
14,feat_grid,330,8,1,-322,-182,11.18,6
14,feat_grid,330,9,2,-216,-216,12.23,6
14,feat_grid,330,10,2,-119,-236,12.87,6
14,feat_grid,330,17,2,-89,-128,13.68,6
14,feat_grid,330,2,1,-183,-320,14.43,6
14,feat_grid,330,3,1,-88,-296,14.83,6
14,feat_grid,330,4,1,-13,-298,15.3,6
14,feat_grid,330,12,2,96,-239,15.87,6
14,feat_grid,330,5,2,124,-319,16.6,6
14,feat_rot,331,33,1,-26,158,2.42,1
14,feat_rot,331,41,1,8,284,4.45,1
14,feat_rot,331,49,2,24,443,4.95,1
14,feat_rot,331,35,1,160,330,5.6,1
14,feat_rot,331,34,1,84,215,6.17,1
14,feat_rot,331,27,1,166,163,6.77,1
14,feat_rot,331,21,2,306,143,7.6,1
14,feat_rot,331,13,1,302,5,8.37,1
14,feat_rot,331,5,1,300,-148,8.85,1
14,feat_rot,331,4,1,230,-211,9.38,1
14,feat_rot,331,11,2,172,-142,9.76,1
14,feat_rot,331,19,2,157,-3,10.43,1
14,feat_rot,331,25,2,7,-10,11.12,1
14,feat_rot,331,18,2,34,-78,11.51,1
14,feat_rot,331,32,2,-75,76,12.43,1
14,feat_rot,331,30,2,-222,-79,13.3,1
14,feat_rot,331,43,2,-463,-4,14.1,1
14,feat_rot,331,22,2,-212,-229,15.27,1
14,feat_rot,331,16,2,-88,-210,15.83,1
14,feat_rot,331,10,2,70,-232,16.75,1
14,feat_rot,331,9,1,8,-332,17.67,1
14,feat_rot,331,3,1,164,-291,18.33,1
14,feat_rot,331,2,1,77,-384,18.88,1
14,feat_rot,331,1,1,13,-460,19.46,1
14,feat_rot,332,45,2,-290,168,1.05,2
14,feat_rot,332,38,2,-240,54,1.65,2
14,feat_rot,332,37,2,-311,-2,2.17,2
14,feat_rot,332,43,2,-447,-22,2.89,2
14,feat_rot,332,31,2,-148,3,3.62,2
14,feat_rot,332,30,1,-200,-85,4.1,2
14,feat_rot,332,23,1,-153,-159,5.59,2
14,feat_rot,332,29,1,-271,-137,6.07,2
14,feat_rot,332,15,2,-153,-317,6.85,2
14,feat_rot,332,9,2,-29,-306,7.4,2
14,feat_rot,332,8,1,-76,-383,7.88,2
14,feat_rot,332,1,2,21,-446,8.7,2
14,feat_rot,332,18,1,92,-67,9.73,2
14,feat_rot,332,10,1,79,-194,10.2,2
14,feat_rot,332,12,1,246,-72,11.26,2
14,feat_rot,332,4,1,240,-257,11.83,2
14,feat_rot,332,13,2,309,14,12.55,2
14,feat_rot,332,7,2,469,1,13.26,2
14,feat_rot,332,26,1,47,91,14.37,2
14,feat_rot,332,33,2,-16,165,15.05,2
14,feat_rot,332,34,2,97,215,16.28,2
14,feat_rot,332,35,1,141,298,16.77,2
14,feat_rot,332,42,1,97,392,17.25,2
14,feat_rot,332,49,1,29,454,17.84,2
14,feat_rot,333,40,1,-84,236,0.9,3
14,feat_rot,333,47,2,-138,284,1.57,3
14,feat_rot,333,48,1,-80,399,2.2,3
14,feat_rot,333,49,1,-1,500,2.95,3
14,feat_rot,333,42,1,46,395,3.48,3
14,feat_rot,333,34,1,72,260,4.04,3
14,feat_rot,333,35,1,153,291,4.72,3
14,feat_rot,333,27,1,161,167,5.2,3
14,feat_rot,333,28,1,235,223,5.82,3
14,feat_rot,333,26,2,61,71,6.43,3
14,feat_rot,333,33,2,-2,150,6.9,3
14,feat_rot,333,45,2,-294,183,7.55,3
14,feat_rot,333,37,2,-314,3,8.15,3
14,feat_rot,333,30,1,-185,-59,8.85,3
14,feat_rot,333,31,2,-151,16,9.43,3
14,feat_rot,333,25,1,15,-17,10.07,3
14,feat_rot,333,14,2,396,74,11.32,3
14,feat_rot,333,7,1,444,20,11.98,3
14,feat_rot,333,13,2,323,-26,12.48,3
14,feat_rot,333,5,1,307,-174,12.95,3
14,feat_rot,333,17,2,20,-133,13.73,3
14,feat_rot,333,9,2,5,-278,14.77,3
14,feat_rot,333,16,2,-103,-232,15.28,3
14,feat_rot,333,22,2,-188,-238,15.8,3
14,feat_rot,334,48,1,-84,359,1.07,4
14,feat_rot,334,41,1,19,304,1.74,4
14,feat_rot,334,42,1,60,405,2.25,4
14,feat_rot,334,47,2,-164,300,3.65,4
14,feat_rot,334,35,2,178,311,4.42,4
14,feat_rot,334,28,1,228,243,4.92,4
14,feat_rot,334,27,1,191,182,5.4,4
14,feat_rot,334,21,1,309,163,5.97,4
14,feat_rot,334,20,2,228,92,6.48,4
14,feat_rot,334,14,2,370,79,7.1,4
14,feat_rot,334,26,1,74,59,7.7,4
14,feat_rot,334,19,1,169,-8,8.13,4
14,feat_rot,334,6,1,391,-37,8.68,4
14,feat_rot,334,17,1,-40,-146,9.55,4
14,feat_rot,334,25,2,-2,-26,10.03,4
14,feat_rot,334,31,2,-149,-21,10.52,4
14,feat_rot,334,38,1,-232,90,11.09,4
14,feat_rot,334,44,2,-425,96,11.7,4
14,feat_rot,334,43,2,-432,-10,12.17,4
14,feat_rot,334,23,2,-168,-153,12.9,4
14,feat_rot,334,22,2,-243,-203,13.32,4
14,feat_rot,334,16,2,-81,-231,14.36,4
14,feat_rot,334,3,1,132,-281,14.93,4
14,feat_rot,334,4,2,214,-222,15.5,4
14,feat_rot,335,44,1,-396,70,0.92,5
14,feat_rot,335,37,2,-290,-11,1.48,5
14,feat_rot,335,38,2,-245,72,1.92,5
14,feat_rot,335,31,1,-172,14,2.67,5
14,feat_rot,335,39,2,-134,147,3.19,5
14,feat_rot,335,40,1,-74,250,3.72,5
14,feat_rot,335,42,1,76,353,4.5,5
14,feat_rot,335,34,2,100,195,5.14,5
14,feat_rot,335,27,2,192,151,5.9,5
14,feat_rot,335,26,1,57,67,6.55,5
14,feat_rot,335,25,2,-13,-6,7.08,5
14,feat_rot,335,20,1,260,63,7.67,5
14,feat_rot,335,21,2,332,151,8.22,5
14,feat_rot,335,14,1,389,51,8.78,5
14,feat_rot,335,7,2,450,1,9.48,5
14,feat_rot,335,6,1,367,-50,9.93,5
14,feat_rot,335,17,1,12,-127,10.58,5
14,feat_rot,335,23,2,-128,-154,11.33,5
14,feat_rot,335,22,2,-247,-230,11.95,5
14,feat_rot,335,16,1,-75,-235,12.48,5
14,feat_rot,335,8,2,-65,-370,13.72,5
14,feat_rot,335,2,2,67,-337,14.2,5
14,feat_rot,335,10,1,79,-261,14.57,5
14,feat_rot,335,4,1,213,-236,15.25,5
14,feat_rot,336,46,1,-233,231,0.92,6
14,feat_rot,336,47,1,-155,280,1.47,6
14,feat_rot,336,39,1,-162,155,2.22,6
14,feat_rot,336,48,2,-69,391,2.78,6
14,feat_rot,336,49,2,-21,466,3.32,6
14,feat_rot,336,42,2,52,376,3.92,6
14,feat_rot,336,35,1,148,295,4.49,6
14,feat_rot,336,34,2,88,241,5.12,6
14,feat_rot,336,21,1,309,170,6.02,6
14,feat_rot,336,26,1,43,65,6.92,6
14,feat_rot,336,38,2,-227,100,7.74,6
14,feat_rot,336,30,2,-215,-59,8.32,6
14,feat_rot,336,43,1,-461,-39,9.02,6
14,feat_rot,336,22,2,-245,-200,9.82,6
14,feat_rot,336,15,1,-143,-275,10.28,6
14,feat_rot,336,24,1,-57,-137,10.95,6
14,feat_rot,336,17,1,-8,-163,11.38,6
14,feat_rot,336,18,2,79,-73,11.95,6
14,feat_rot,336,10,2,62,-234,12.6,6
14,feat_rot,336,9,2,-5,-328,13.26,6
14,feat_rot,336,1,2,9,-454,13.93,6
14,feat_rot,336,3,1,124,-330,14.52,6
14,feat_rot,336,5,2,296,-166,15.21,6
14,feat_rot,336,6,1,389,-97,15.73,6
15,conj_grid,337,25,1,4,-18,1.1,1
15,conj_grid,337,24,1,-117,-3,1.9,1
15,conj_grid,337,17,1,-105,-120,2.47,1
15,conj_grid,337,19,1,69,-119,3.77,1
15,conj_grid,337,18,1,13,-107,4.28,1
15,conj_grid,337,11,1,-4,-191,4.95,1
15,conj_grid,337,10,1,-118,-243,5.72,1
15,conj_grid,337,14,1,366,-253,7.13,1
15,conj_grid,337,21,1,329,-108,7.77,1
15,conj_grid,337,20,1,228,-122,8.28,1
15,conj_grid,337,49,1,335,308,9.5,1
15,conj_grid,337,29,1,-329,127,10.85,1
15,conj_grid,337,27,2,208,-4,12.65,1
15,conj_grid,337,12,2,96,-207,13.52,1
15,conj_grid,337,5,2,98,-330,14.35,1
15,conj_grid,337,3,2,-101,-310,15.1,1
15,conj_grid,337,2,2,-208,-350,16.03,1
15,conj_grid,337,7,2,336,-312,16.96,1
15,conj_grid,337,40,2,120,211,17.9,1
15,conj_grid,337,47,2,116,312,18.57,1
15,conj_grid,337,39,2,8,216,19.13,1
15,conj_grid,337,37,2,-193,219,20,1
15,conj_grid,337,30,2,-177,121,20.65,1
15,conj_grid,337,22,2,-318,13,21.33,1
15,conj_grid,338,31,1,-114,125,1.47,2
15,conj_grid,338,37,1,-207,175,2.12,2
15,conj_grid,338,28,1,318,-12,5.17,2
15,conj_grid,338,35,1,340,101,5.89,2
15,conj_grid,338,7,1,336,-316,7.36,2
15,conj_grid,338,3,1,-122,-333,8.27,2
15,conj_grid,338,4,1,-8,-299,8.91,2
15,conj_grid,338,17,1,-96,-112,10.63,2
15,conj_grid,338,24,2,-116,-44,11.1,2
15,conj_grid,338,10,2,-99,-214,12,2
15,conj_grid,338,9,2,-231,-202,13.3,2
15,conj_grid,338,2,1,-200,-336,14,2
15,conj_grid,338,23,2,-225,22,15.48,2
15,conj_grid,338,5,2,107,-332,16.7,2
15,conj_grid,338,14,2,296,-238,17.65,2
15,conj_grid,338,48,1,207,330,18.75,2
15,conj_grid,338,49,1,325,336,19.35,2
